,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_group,Year
4772,2019-11-08,shot,gun,38.0,M,W,Lincolnton,NC,True,attack,no flee,False,True,30-40,2019
4773,2019-11-09,shot,gun,29.0,M,,San Jose,CA,False,other,no flee,False,True,20-30,2019
4774,2019-11-09,shot,other,44.0,M,W,Everett,WA,True,other,no flee,False,True,40-50,2019
4775,2019-11-09,shot and Tasered,other,28.0,M,W,Union County,SC,False,other,no flee,False,True,20-30,2019
4776,2019-11-11,shot,gun,22.0,M,W,Lakewood,CO,False,other,flee,False,True,20-30,2019
4777,2019-11-11,shot,gun,59.0,F,W,Loveland,CO,False,attack,no flee,False,True,50-60,2019
4778,2019-11-11,shot,gun,56.0,M,,Cedar City,UT,False,attack,no flee,False,True,50-60,2019
4779,2019-11-11,shot,other,20.0,F,W,Lakeland,FL,False,attack,no flee,False,True,10-20,2019
4780,2019-11-12,shot,gun,39.0,M,W,Oklahoma City,OK,False,attack,unknown,False,True,30-40,2019
4781,2019-11-12,shot,gun,30.0,M,O,Honolulu,HI,False,other,no flee,False,True,20-30,2019
4782,2019-11-13,shot,gun,27.0,M,B,Wilson,NC,False,attack,flee,False,True,20-30,2019
4783,2019-11-13,shot,other,,M,W,Mandarin,FL,True,undetermined,no flee,True,True,,2019
4784,2019-11-13,shot,other,37.0,M,H,Los Angeles,CA,False,other,flee,False,True,30-40,2019
4785,2019-11-14,shot,other,52.0,M,W,Beaumont,TX,False,attack,no flee,False,True,50-60,2019
4786,2019-11-14,shot,gun,35.0,M,W,Fox Crossing,WI,True,other,no flee,False,True,30-40,2019
4787,2019-11-15,shot,gun,33.0,M,B,Charlotte,NC,False,attack,no flee,False,True,30-40,2019
4788,2019-11-15,shot,gun,,M,,Westborough,MA,False,other,no flee,False,True,,2019
4789,2019-11-15,shot,gun,27.0,M,B,Cleveland,OH,False,other,flee,False,True,20-30,2019
4790,2019-11-16,shot,other,,M,,Lake Elsinore,CA,False,other,no flee,False,True,,2019
4791,2019-11-16,shot,gun,27.0,M,W,Mesa,AZ,False,attack,no flee,False,True,20-30,2019
4792,2019-11-16,shot,unarmed,41.0,M,W,Alliance,OH,False,attack,flee,False,True,40-50,2019
4793,2019-11-18,shot,gun,28.0,M,B,Franklin County,WA,False,attack,flee,False,True,20-30,2019
4794,2019-11-18,shot,gun,26.0,M,W,Kansas City,MO,False,attack,unknown,False,True,20-30,2019
4795,2019-11-19,shot,gun,,M,W,Horn Lake,MS,False,other,no flee,False,True,,2019
4796,2019-11-19,shot,other,34.0,M,H,Los Angeles,CA,False,other,unknown,False,True,30-40,2019
4797,2019-11-19,shot,gun,34.0,M,W,San Bernardino,CA,False,attack,no flee,False,True,30-40,2019
4798,2019-11-19,shot,gun,38.0,M,H,West Kewaunee,WI,False,attack,unknown,False,True,30-40,2019
4799,2019-11-19,shot,gun,32.0,M,B,Des Plaines,IL,False,attack,no flee,False,True,30-40,2019
4800,2019-11-19,shot and Tasered,other,50.0,M,H,Preston,ID,True,other,no flee,False,True,40-50,2019
4801,2019-11-20,shot,other,55.0,M,W,Dahlonega,GA,False,other,no flee,False,True,50-60,2019
4802,2019-11-20,shot,gun,51.0,M,W,Hampton,GA,False,attack,no flee,False,True,50-60,2019
4803,2019-11-20,shot,gun,18.0,M,B,Henderson,NV,False,attack,unknown,True,True,10-20,2019
4804,2019-11-20,shot,gun,42.0,F,W,Los Angeles,CA,False,other,no flee,False,True,40-50,2019
4805,2019-11-22,shot,other,36.0,M,W,Black Diamond,WA,False,attack,no flee,False,True,30-40,2019
4806,2019-11-22,shot,gun,37.0,M,B,Elizabethtown,NC,False,attack,no flee,False,True,30-40,2019
4807,2019-11-23,shot,gun,28.0,M,B,Chester,SC,False,attack,flee,True,True,20-30,2019
4808,2019-11-23,shot,other,24.0,M,H,Pueblo,CO,False,attack,no flee,False,True,20-30,2019
4809,2019-11-24,shot,gun,34.0,M,W,Gaines Township,MI,False,attack,no flee,False,True,30-40,2019
4810,2019-11-25,shot,other,22.0,M,B,Los Angeles,CA,False,attack,flee,True,True,20-30,2019
4811,2019-11-25,shot,gun,42.0,M,W,Great Falls,MT,False,other,no flee,False,True,40-50,2019
4812,2019-11-26,shot,other,48.0,M,W,Sparks,MD,True,attack,flee,True,True,40-50,2019
4813,2019-11-26,shot,gun,51.0,M,W,Greeneville,TN,False,attack,no flee,True,True,50-60,2019
4814,2019-11-27,shot,other,40.0,M,B,Mansfield,OH,False,other,no flee,False,True,30-40,2019
4815,2019-11-28,shot,gun,34.0,M,W,Barton County,MO,False,other,flee,False,True,30-40,2019
4816,2019-11-28,shot,gun,30.0,M,B,Tampa,FL,False,attack,flee,False,True,20-30,2019
4817,2019-11-28,shot,gun,31.0,M,W,Jim Thorpe,PA,False,attack,flee,False,True,30-40,2019
4818,2019-11-29,shot,other,54.0,M,W,Modesto,CA,False,attack,unknown,True,True,50-60,2019
4819,2019-11-29,shot,gun,46.0,M,,Lewes,DE,True,attack,no flee,False,True,40-50,2019
4820,2019-11-29,shot,gun,60.0,M,W,Lakeland,FL,True,attack,no flee,False,True,50-60,2019
4821,2019-11-29,shot,gun,40.0,M,W,Watkins,CO,False,attack,flee,False,True,30-40,2019
4822,2019-11-29,shot,other,,M,W,Eatonville,WA,False,other,flee,False,True,,2019
4823,2019-11-30,shot,unarmed,40.0,M,H,Eugene,OR,False,attack,no flee,False,True,30-40,2019
4824,2019-12-01,shot,gun,68.0,M,W,Secaucus,NJ,False,attack,unknown,False,True,60-70,2019
4825,2019-12-01,shot,gun,68.0,M,B,Morrow,GA,False,attack,no flee,False,True,60-70,2019
4826,2019-12-01,shot,other,60.0,M,W,Concord,CA,True,attack,no flee,True,True,50-60,2019
4827,2019-12-01,shot,gun,16.0,M,H,Fort Pierce,FL,False,attack,flee,False,True,10-20,2019
4828,2019-12-01,shot,other,25.0,M,W,Plant City,FL,False,attack,flee,False,True,20-30,2019
4829,2019-12-01,shot and Tasered,other,20.0,M,W,Hanover Township,PA,False,attack,flee,False,True,10-20,2019
4830,2019-12-02,shot,gun,21.0,M,B,Daytona Beach,FL,False,attack,flee,True,True,20-30,2019
4831,2019-12-02,shot,other,38.0,M,A,Los Angeles,CA,False,other,unknown,False,True,30-40,2019
4832,2019-12-02,shot,unarmed,28.0,M,B,Temple,TX,False,undetermined,no flee,False,True,20-30,2019
4833,2019-12-02,shot,gun,18.0,M,N,Mesa,AZ,False,attack,no flee,False,True,10-20,2019
4834,2019-12-03,shot,gun,,M,W,Ada,OK,False,attack,no flee,False,True,,2019
4835,2019-12-03,shot,gun,26.0,M,B,Kansas City,MO,False,other,no flee,False,True,20-30,2019
4836,2019-12-03,shot,gun,31.0,M,B,Syracuse,NY,False,attack,no flee,True,True,30-40,2019
4837,2019-12-05,shot,gun,58.0,M,B,Avon,CO,False,attack,flee,False,True,50-60,2019
4838,2019-12-05,shot,other,31.0,M,B,Marshall,TX,False,attack,flee,False,True,30-40,2019
4839,2019-12-05,shot,gun,41.0,M,B,Miramar,FL,False,attack,flee,False,True,40-50,2019
4840,2019-12-05,shot,gun,41.0,M,B,Miramar,FL,False,attack,flee,False,True,40-50,2019
4841,2019-12-05,shot,gun,41.0,M,W,San Bernardino,CA,False,other,flee,False,True,40-50,2019
4842,2019-12-06,shot,gun,23.0,M,W,Westminster,CO,False,other,unknown,False,True,20-30,2019
4843,2019-12-06,shot,gun,17.0,M,B,Bentonville,AR,False,other,no flee,False,True,10-20,2019
4844,2019-12-07,shot,gun,35.0,M,W,Fayetteville,AR,False,attack,no flee,False,True,30-40,2019
4845,2019-12-07,shot,gun,65.0,M,W,Nokomis,FL,True,attack,no flee,False,True,60-70,2019
4846,2019-12-08,shot,other,51.0,M,W,Portland,OR,True,other,no flee,False,True,50-60,2019
4847,2019-12-09,shot,gun,47.0,M,B,St. Helena Parish,LA,False,other,no flee,False,True,40-50,2019
4848,2019-12-10,shot,gun,42.0,M,W,Fort Madison,IA,False,other,unknown,False,True,40-50,2019
4849,2019-12-10,shot,other,42.0,M,H,Hesperia,CA,False,attack,no flee,False,True,40-50,2019
4850,2019-12-10,shot,gun,31.0,M,B,Andrews,SC,False,attack,unknown,False,True,30-40,2019
4851,2019-12-10,shot,gun,23.0,M,B,Beloit,WI,False,other,flee,False,True,20-30,2019
4852,2019-12-10,shot,gun,50.0,F,B,Jersey City,NJ,False,attack,no flee,False,True,40-50,2019
4853,2019-12-10,shot,gun,47.0,M,B,Jersey City,NJ,False,attack,no flee,False,True,40-50,2019
4854,2019-12-10,shot,gun,66.0,M,W,Semmes,AL,True,attack,no flee,False,True,60-70,2019
4855,2019-12-10,shot and Tasered,other,55.0,M,W,Arietta,NY,True,attack,unknown,False,True,50-60,2019
4856,2019-12-11,shot,gun,68.0,M,W,Nelson Township,PA,True,attack,no flee,False,True,60-70,2019
4857,2019-12-11,shot,unarmed,31.0,M,W,League City,TX,False,attack,no flee,False,True,30-40,2019
4858,2019-12-12,shot,gun,24.0,M,B,St. Louis,MO,False,other,flee,False,True,20-30,2019
4859,2019-12-12,shot,other,30.0,M,W,Washita County,OK,False,attack,flee,False,True,20-30,2019
4860,2019-12-12,shot,gun,34.0,M,B,Anaheim,CA,False,other,no flee,True,True,30-40,2019
4861,2019-12-12,shot,gun,23.0,M,W,Ozark,AL,True,attack,no flee,False,True,20-30,2019
4862,2019-12-12,shot,other,43.0,M,W,Renton,WA,False,other,no flee,False,True,40-50,2019
4863,2019-12-12,shot,other,22.0,M,B,Tampa,FL,False,attack,no flee,False,True,20-30,2019
4864,2019-12-12,shot and Tasered,other,43.0,M,,Orange,CA,True,other,no flee,True,True,40-50,2019
4865,2019-12-14,shot,gun,22.0,M,B,Jacksonville,FL,False,attack,flee,True,True,20-30,2019
4866,2019-12-14,shot,gun,42.0,M,W,Tucson,AZ,False,attack,no flee,False,True,40-50,2019
4867,2019-12-14,shot,gun,65.0,M,B,Redford Township,MI,False,attack,no flee,False,True,60-70,2019
4868,2019-12-14,shot,other,18.0,M,H,Pasco,WA,False,attack,no flee,False,True,10-20,2019
4869,2019-12-15,shot,gun,23.0,M,W,Milwaukee,WI,False,attack,flee,False,True,20-30,2019
4870,2019-12-15,shot,gun,52.0,M,A,Minneapolis,MN,False,attack,no flee,True,True,50-60,2019
4871,2019-12-15,shot,gun,40.0,M,O,Akron,OH,True,other,flee,False,True,30-40,2019
4872,2019-12-15,shot,gun,27.0,M,H,Brownsville,TX,False,attack,no flee,False,True,20-30,2019
4873,2019-12-16,shot,gun,34.0,M,O,Kalihi,HI,False,attack,flee,False,True,30-40,2019
4874,2019-12-16,shot,gun,25.0,M,H,Los Angeles,CA,False,attack,flee,False,True,20-30,2019
4875,2019-12-16,shot,other,28.0,M,H,San Bernardino,CA,False,undetermined,flee,False,True,20-30,2019
4876,2019-12-17,shot,gun,,M,W,Wilmington,NC,False,attack,no flee,False,True,,2019
4877,2019-12-17,shot,gun,27.0,M,W,Fort Walton Beach,FL,False,attack,flee,False,True,20-30,2019
4878,2019-12-17,shot,gun,41.0,M,W,Great Falls,MT,False,attack,flee,False,True,40-50,2019
4879,2019-12-17,shot,gun,63.0,M,,El Paso,TX,False,attack,unknown,False,True,60-70,2019
4880,2019-12-17,shot and Tasered,other,27.0,M,O,Honolulu,HI,False,attack,unknown,True,True,20-30,2019
4881,2019-12-18,shot,gun,29.0,M,,Tulsa,OK,False,attack,no flee,False,True,20-30,2019
4882,2019-12-19,shot,other,38.0,M,W,Smith County,TN,False,other,unknown,False,True,30-40,2019
4883,2019-12-19,shot,other,29.0,M,W,Davis,CA,True,attack,no flee,True,True,20-30,2019
4884,2019-12-19,shot,other,47.0,M,W,Lakewood,CO,True,attack,no flee,False,True,40-50,2019
4885,2019-12-19,shot,gun,28.0,M,B,Lenoir,NC,False,attack,flee,False,True,20-30,2019
4886,2019-12-19,shot,gun,38.0,M,W,Eustis,FL,False,attack,flee,False,True,30-40,2019
4887,2019-12-19,shot and Tasered,gun,21.0,M,B,Brentwood,NY,False,attack,flee,False,True,20-30,2019
4888,2019-12-20,shot,gun,44.0,M,W,Randolph County,IN,False,attack,no flee,False,True,40-50,2019
4889,2019-12-20,shot,gun,61.0,M,B,Winston-Salem,NC,False,attack,no flee,False,True,60-70,2019
4890,2019-12-20,shot and Tasered,other,25.0,M,B,Tempe,AZ,False,attack,no flee,False,True,20-30,2019
4891,2019-12-21,shot,gun,40.0,M,W,Emery County,UT,False,attack,flee,False,True,30-40,2019
4892,2019-12-21,shot,other,26.0,M,W,Carroll County,GA,False,attack,flee,False,True,20-30,2019
4893,2019-12-21,shot,other,57.0,M,W,Ithaca,NY,True,attack,no flee,False,True,50-60,2019
4894,2019-12-21,shot,gun,57.0,M,W,Evansville,IN,True,other,no flee,False,True,50-60,2019
4895,2019-12-22,shot,gun,24.0,M,B,Wilkinsburg,PA,False,attack,flee,False,True,20-30,2019
4896,2019-12-22,shot,gun,34.0,M,,Redding,CA,False,attack,no flee,False,True,30-40,2019
4897,2019-12-22,shot,other,46.0,M,B,Hattiesburg,MS,False,other,flee,False,True,40-50,2019
4898,2019-12-23,shot,gun,38.0,M,H,Phoenix,AZ,False,attack,flee,False,True,30-40,2019
4899,2019-12-23,shot,gun,24.0,M,W,Bryant,AR,True,attack,no flee,False,True,20-30,2019
4900,2019-12-23,shot,gun,34.0,M,H,San Antonio,TX,False,other,flee,False,True,30-40,2019
4901,2019-12-24,shot,gun,65.0,M,W,Deltona,FL,True,attack,no flee,True,True,60-70,2019
4902,2019-12-24,shot,gun,60.0,M,B,Oklahoma City,OK,False,attack,flee,False,True,50-60,2019
4903,2019-12-24,shot,gun,56.0,M,,Springfield,MO,False,other,no flee,False,True,50-60,2019
4904,2019-12-25,shot,other,59.0,F,W,Ocala,FL,True,attack,no flee,False,True,50-60,2019
4905,2019-12-25,shot,other,23.0,M,B,Atlanta,GA,False,attack,flee,False,True,20-30,2019
4906,2019-12-26,shot,other,35.0,M,B,Memphis,TN,False,other,unknown,False,True,30-40,2019
4907,2019-12-26,shot,gun,35.0,M,H,Auburndale,FL,True,attack,no flee,False,True,30-40,2019
4908,2019-12-27,shot,gun,16.0,M,H,Limerick,ME,False,other,unknown,False,True,10-20,2019
4909,2019-12-27,shot,gun,,M,W,Linthicum,MD,True,attack,no flee,False,True,,2019
4910,2019-12-27,shot,other,42.0,M,W,South Ogden,UT,False,undetermined,flee,False,True,40-50,2019
4911,2019-12-27,shot and Tasered,other,43.0,M,W,Newport News,VA,False,attack,no flee,False,True,40-50,2019
4912,2019-12-28,shot,gun,52.0,M,W,Houston,TX,False,other,flee,False,True,50-60,2019
4913,2019-12-28,shot,other,31.0,M,W,Elizabethton,TN,False,attack,no flee,False,True,30-40,2019
4914,2019-12-28,shot,other,27.0,M,H,Bakersfield,CA,False,attack,no flee,False,True,20-30,2019
4915,2019-12-28,shot,other,31.0,M,W,Lancaster,OH,True,attack,no flee,True,True,30-40,2019
4916,2019-12-28,shot,other,34.0,M,W,Clearlake Oaks,CA,False,attack,flee,False,True,30-40,2019
4917,2019-12-29,shot,gun,76.0,M,,DeSoto County,MS,True,attack,unknown,False,True,70-80,2019
4918,2019-12-29,shot,gun,29.0,M,W,Rapid City,SD,True,attack,no flee,False,True,20-30,2019
4919,2019-12-29,shot,other,34.0,M,W,Juneau,AK,False,other,no flee,False,True,30-40,2019
4920,2019-12-29,shot,other,,M,H,El Centro,CA,False,other,no flee,False,True,,2019
4921,2019-12-30,shot,gun,18.0,M,B,Houston,TX,False,attack,flee,False,True,10-20,2019
4922,2019-12-30,shot,other,51.0,F,W,Wichita,KS,False,attack,flee,False,True,50-60,2019
4923,2019-12-30,shot,other,25.0,M,W,Fulton,MO,False,attack,flee,False,True,20-30,2019
4924,2019-12-31,shot,other,28.0,M,W,Globe,AZ,False,other,no flee,False,True,20-30,2019
4925,2019-12-31,shot,other,37.0,M,B,Chesterfield,MO,False,attack,flee,False,True,30-40,2019
4926,2019-12-31,shot,gun,,M,B,Forrest City,AR,False,attack,unknown,False,True,,2019
4927,2019-12-31,shot,gun,23.0,M,B,Federal Way,WA,False,attack,no flee,False,True,20-30,2019
4928,2019-12-31,shot,gun,57.0,M,B,Omaha,NE,False,attack,no flee,True,True,50-60,2019
4929,2019-12-31,shot,gun,49.0,M,W,Cross Lanes,WV,False,attack,flee,False,True,40-50,2019
4930,2020-01-01,shot,gun,24.0,M,W,Richmond County,VA,False,other,no flee,False,True,20-30,2020
4931,2020-01-01,shot,gun,29.0,M,W,Central Point,OR,True,attack,no flee,True,True,20-30,2020
4932,2020-01-01,shot,other,20.0,M,O,Denver,CO,False,attack,no flee,True,True,10-20,2020
4933,2020-01-01,shot and Tasered,other,25.0,M,W,Grass Valley,CA,True,attack,no flee,False,True,20-30,2020
4934,2020-01-02,shot,gun,26.0,M,W,Holt,MO,False,attack,flee,False,True,20-30,2020
4935,2020-01-02,shot,gun,69.0,M,W,Hillsboro,OR,True,attack,no flee,False,True,60-70,2020
4936,2020-01-02,shot,other,26.0,M,B,North Las Vegas,NV,False,attack,flee,True,True,20-30,2020
4937,2020-01-02,shot,gun,41.0,M,W,Murrieta,CA,False,attack,flee,True,True,40-50,2020
4938,2020-01-02,shot,gun,31.0,M,H,Chicago,IL,False,attack,flee,False,True,30-40,2020
4939,2020-01-02,shot and Tasered,other,30.0,M,H,Ansonia,CT,False,attack,no flee,True,True,20-30,2020
4940,2020-01-04,shot and Tasered,other,25.0,M,B,Chicago,IL,False,other,no flee,False,True,20-30,2020
4941,2020-01-05,shot,gun,57.0,M,W,Elkmont,AL,False,attack,no flee,False,True,50-60,2020
4942,2020-01-05,shot,gun,17.0,M,B,Jacksonville,FL,False,attack,flee,False,True,10-20,2020
4943,2020-01-05,shot,other,27.0,M,B,Milford,DE,True,other,no flee,False,True,20-30,2020
4944,2020-01-05,shot,gun,30.0,M,H,Lubbock,TX,False,attack,flee,False,True,20-30,2020
4945,2020-01-05,shot,gun,18.0,M,B,Sparks,NV,True,other,flee,False,True,10-20,2020
4946,2020-01-05,shot and Tasered,other,50.0,M,W,Oklahoma City,OK,False,other,no flee,False,True,40-50,2020
4947,2020-01-06,shot,gun,21.0,M,W,Asheboro,NC,False,attack,flee,False,True,20-30,2020
4948,2020-01-06,shot,gun,28.0,M,H,Phoenix,AZ,False,attack,flee,False,True,20-30,2020
4949,2020-01-06,shot,gun,28.0,M,H,Albuquerque,NM,False,other,no flee,False,True,20-30,2020
4950,2020-01-06,shot,gun,25.0,M,W,Aurora,CO,False,other,flee,True,True,20-30,2020
4951,2020-01-06,shot,other,33.0,M,A,Honolulu,HI,False,other,no flee,False,True,30-40,2020
4952,2020-01-07,shot,gun,59.0,M,W,North Pole,AK,False,attack,no flee,False,True,50-60,2020
4953,2020-01-08,shot,gun,34.0,M,W,Bismarck,MO,False,attack,no flee,False,True,30-40,2020
4954,2020-01-08,shot,gun,27.0,M,,Nipton,CA,True,attack,flee,False,True,20-30,2020
4955,2020-01-09,shot,gun,37.0,M,B,New York,NY,False,attack,flee,True,True,30-40,2020
4956,2020-01-09,shot,gun,30.0,M,W,Bismarck,ND,True,attack,no flee,False,True,20-30,2020
4957,2020-01-09,shot,gun,41.0,M,W,Powatan Point,OH,False,other,flee,False,True,40-50,2020
4958,2020-01-09,shot,gun,47.0,M,B,Philadelphia,PA,True,attack,no flee,False,True,40-50,2020
4959,2020-01-09,shot and Tasered,other,34.0,M,W,Semmes,AL,True,attack,no flee,False,True,30-40,2020
4960,2020-01-10,shot,other,24.0,M,H,Muscoy,CA,False,attack,flee,False,True,20-30,2020
4961,2020-01-10,shot and Tasered,unarmed,25.0,M,A,Spokane,WA,False,other,flee,False,True,20-30,2020
4962,2020-01-11,shot,other,,M,W,Glenwood Springs,CO,False,other,flee,False,True,,2020
4963,2020-01-11,shot,gun,47.0,M,B,Bainbridge,GA,False,attack,no flee,False,True,40-50,2020
4964,2020-01-11,shot and Tasered,other,49.0,M,B,Miami Beach,FL,True,attack,unknown,False,True,40-50,2020
4965,2020-01-12,shot,other,31.0,M,H,Los Angeles,CA,True,attack,unknown,False,True,30-40,2020
4966,2020-01-12,shot,gun,47.0,M,W,Carthage,MO,False,attack,flee,False,True,40-50,2020
4967,2020-01-12,shot,gun,52.0,M,W,Lakewood,CO,False,other,no flee,False,True,50-60,2020
4968,2020-01-13,shot,gun,29.0,M,B,Gary,IN,False,attack,no flee,False,True,20-30,2020
4969,2020-01-13,shot,other,45.0,M,W,San Antonio,TX,False,attack,no flee,False,True,40-50,2020
4970,2020-01-14,shot,other,51.0,M,H,The Villages,FL,False,attack,no flee,False,True,50-60,2020
4971,2020-01-15,shot,other,55.0,M,B,Cocoa,FL,False,attack,no flee,True,True,50-60,2020
4972,2020-01-15,shot,gun,35.0,M,W,Missoula,MT,False,other,no flee,False,True,30-40,2020
4973,2020-01-15,shot,gun,50.0,M,W,Fleetwood,NC,False,attack,no flee,False,True,40-50,2020
4974,2020-01-15,shot,gun,31.0,M,W,Mulberry,FL,False,other,no flee,False,True,30-40,2020
4975,2020-01-15,shot and Tasered,other,47.0,M,B,Lawrenceville,GA,False,attack,no flee,False,True,40-50,2020
4976,2020-01-16,shot,gun,35.0,M,W,Wausau,WI,False,attack,unknown,False,True,30-40,2020
4977,2020-01-16,shot,gun,66.0,M,W,Yerington,NV,False,other,no flee,False,True,60-70,2020
4978,2020-01-16,shot and Tasered,other,19.0,M,B,West Haven,CT,False,other,flee,True,True,10-20,2020
4979,2020-01-17,shot,other,19.0,M,B,Powder Springs,GA,False,undetermined,flee,False,True,10-20,2020
4980,2020-01-19,shot,other,43.0,M,W,Sebring,FL,False,undetermined,no flee,False,True,40-50,2020
4981,2020-01-20,shot,gun,57.0,M,W,Waterbury,CT,False,attack,no flee,False,True,50-60,2020
4982,2020-01-20,shot,gun,31.0,M,H,Fountain Valley,CA,False,other,flee,False,True,30-40,2020
4983,2020-01-20,shot,other,41.0,M,W,Sedona,AZ,True,other,no flee,False,True,40-50,2020
4984,2020-01-20,shot,gun,39.0,M,W,Lafayette,IN,False,other,no flee,False,True,30-40,2020
4985,2020-01-21,shot,gun,24.0,M,W,Atkins,AR,False,attack,flee,False,True,20-30,2020
4986,2020-01-21,shot,gun,20.0,M,B,Jacksonville,FL,False,other,flee,False,True,10-20,2020
4987,2020-01-21,shot,gun,32.0,M,W,Fox Crossing,WI,False,other,no flee,False,True,30-40,2020
4988,2020-01-21,shot and Tasered,other,22.0,M,B,Denton,TX,True,attack,no flee,False,True,20-30,2020
4989,2020-01-21,shot and Tasered,other,60.0,M,A,Lacey,WA,False,attack,no flee,False,True,50-60,2020
4990,2020-01-22,shot,other,40.0,M,W,Arvada,CO,False,other,no flee,False,True,30-40,2020
4991,2020-01-22,shot,gun,37.0,M,H,Mesa,AZ,False,attack,unknown,False,True,30-40,2020
4992,2020-01-22,shot,other,34.0,M,W,Moore,OK,False,other,flee,False,True,30-40,2020
4993,2020-01-23,shot,gun,22.0,M,B,Savannah,GA,False,other,flee,False,True,20-30,2020
4994,2020-01-23,shot,other,30.0,M,W,Paris,TX,False,other,unknown,False,True,20-30,2020
4995,2020-01-23,shot,gun,26.0,M,W,Wasilla,AK,False,attack,flee,False,True,20-30,2020
4996,2020-01-23,shot,gun,29.0,M,B,St. Petersburg,FL,False,attack,flee,False,True,20-30,2020
4997,2020-01-23,shot,other,32.0,M,B,Atlanta,GA,False,attack,flee,False,True,30-40,2020
4998,2020-01-23,shot,other,32.0,M,B,Bloomingdale,NJ,False,attack,flee,False,True,30-40,2020
4999,2020-01-24,shot,gun,27.0,M,W,San Angelo,TX,False,attack,flee,False,True,20-30,2020
5000,2020-01-24,shot,gun,31.0,M,H,Oak Park,CA,False,attack,flee,True,True,30-40,2020
5001,2020-01-24,shot,gun,35.0,F,W,Coden,AL,True,attack,no flee,False,True,30-40,2020
5002,2020-01-25,shot,gun,19.0,M,B,Aurora,CO,False,other,flee,False,True,10-20,2020
5003,2020-01-25,shot,gun,34.0,M,B,Columbus,OH,False,other,flee,False,True,30-40,2020
5004,2020-01-27,shot,other,32.0,M,W,Chandler,AZ,False,attack,flee,False,True,30-40,2020
5005,2020-01-27,shot,unarmed,43.0,M,B,Temple Hills,MD,False,attack,no flee,False,True,40-50,2020
